timestamp,scan_id,currency,value_in_benchmark,benchmark_currency
2025-10-22T01:41:47.866607+00:00,156,Perfect Exalted Orb,2.6806187624750497,Divine Orb
2025-10-22T01:41:47.866607+00:00,156,Divine Orb,1.0,Divine Orb
2025-10-22T01:41:47.866607+00:00,156,Orb of Annulment,0.3791251095140698,Divine Orb
2025-10-22T01:41:47.866607+00:00,156,Omen of Light,4.724619883040936,Divine Orb
2025-10-22T01:41:47.866607+00:00,156,Exalted Orb,0.0008159709833309872,Divine Orb
2025-10-22T02:28:40.952920+00:00,157,Perfect Chaos Orb,3.787743631217145,Divine Orb
2025-10-22T02:28:40.952920+00:00,157,Orb of Annulment,0.37998016726372713,Divine Orb
2025-10-22T02:28:40.952920+00:00,157,Divine Orb,1.0,Divine Orb
2025-10-22T02:28:40.952920+00:00,157,Chaos Orb,0.044257763094732075,Divine Orb
2025-10-22T02:28:40.952920+00:00,157,Omen of Light,4.652686274509804,Divine Orb
2025-10-22T02:28:40.952920+00:00,157,Perfect Exalted Orb,2.6136410256410256,Divine Orb
2025-10-22T02:28:40.952920+00:00,157,Exalted Orb,0.0008242225389522104,Divine Orb
2025-10-22T02:41:18.242003+00:00,158,Perfect Chaos Orb,3.789102744546094,Divine Orb
2025-10-22T02:41:18.242003+00:00,158,Orb of Annulment,0.37984780332610296,Divine Orb
2025-10-22T02:41:18.242003+00:00,158,Divine Orb,1.0,Divine Orb
2025-10-22T02:41:18.242003+00:00,158,Chaos Orb,0.04388643226872419,Divine Orb
2025-10-22T02:41:18.242003+00:00,158,Omen of Light,4.651545967042498,Divine Orb
2025-10-22T02:41:18.242003+00:00,158,Perfect Exalted Orb,2.608183716075157,Divine Orb
2025-10-22T02:41:18.242003+00:00,158,Exalted Orb,0.0008199942672199388,Divine Orb
2025-10-22T02:47:37.565056+00:00,159,Divine Orb,1.0,Divine Orb
2025-10-22T02:47:37.565056+00:00,159,Chaos Orb,0.04349267141178272,Divine Orb
2025-10-22T02:47:37.565056+00:00,159,Exalted Orb,0.0008169911703847119,Divine Orb
2025-10-22T02:47:37.565056+00:00,159,Perfect Exalted Orb,2.654674220963173,Divine Orb
2025-10-22T02:47:37.565056+00:00,159,Perfect Chaos Orb,3.789102744546094,Divine Orb
2025-10-22T02:47:37.565056+00:00,159,Omen of Light,4.656027154663518,Divine Orb
2025-10-22T02:47:37.565056+00:00,159,Orb of Annulment,0.37995377340923225,Divine Orb
2025-10-22T06:16:09.322189+00:00,161,Exalted Orb,0.000806884262830687,Divine Orb
2025-10-22T06:16:09.322189+00:00,161,Omen of Light,4.4935192375573605,Divine Orb
2025-10-22T06:16:09.322189+00:00,161,Orb of Annulment,0.37213015320337867,Divine Orb
2025-10-22T06:16:09.322189+00:00,161,Perfect Exalted Orb,2.6866416510318953,Divine Orb
2025-10-22T06:16:09.322189+00:00,161,Divine Orb,1.0,Divine Orb
2025-10-22T06:16:09.322189+00:00,161,Perfect Chaos Orb,3.5414444626206443,Divine Orb
2025-10-22T06:23:37.896826+00:00,162,Exalted Orb,0.0008065499734703,Divine Orb
2025-10-22T06:23:37.896826+00:00,162,Omen of Light,4.498325176726482,Divine Orb
2025-10-22T06:23:37.896826+00:00,162,Orb of Annulment,0.3720119470662996,Divine Orb
2025-10-22T06:23:37.896826+00:00,162,Chaos Orb,0.042511395726130996,Divine Orb
2025-10-22T06:23:37.896826+00:00,162,Perfect Exalted Orb,2.6868546426835205,Divine Orb
2025-10-22T06:23:37.896826+00:00,162,Divine Orb,1.0,Divine Orb
2025-10-22T06:23:37.896826+00:00,162,Perfect Chaos Orb,3.5399439036462628,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Omen of Light,4.499951978657181,Divine Orb
2025-10-22T06:46:25.892200+00:00,164,Orb of Annulment,0.37456956019170673,Divine Orb
